trade_id,strategy_version,source_file,symbol,entry_time,exit_time,entry_price,exit_price,quantity,notional,leverage,stop_loss,take_profit,exit_reason,gross_profit,fees,entry_fee,exit_fee,net_profit,result,ai_score,entry_rsi,entry_atr_pct,entry_volume_ratio,entry_ema_gap_pct,balance_after
7791e7dcdae3293462a7,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-07-11 16:30:00+00:00,2025-07-11 20:30:00+00:00,690.617123,692.452202,13.69570856,,5.0,686.96634438,699.74406955,EMA20_EXIT,25.13270717,,4.72924542,4.74181178,15.66164997,WIN,100.0,,,,,5015.66164997
bd2cff5a074289138d72,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-07-14 06:00:00+00:00,2025-07-14 07:30:00+00:00,696.80898,705.28538948,14.4326307,,5.0,693.33375656,705.49703859,TAKE_PROFIT,122.33688766,,5.02839334,5.08956178,112.21893254,WIN,100.0,,,,,5127.88058252
8ca8ea970a17259b06c1,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-07-20 22:45:00+00:00,2025-07-21 00:15:00+00:00,755.666632,748.49810983,7.38472131,,5.0,748.72272665,773.02639537,STOP_LOSS,-52.93753842,,2.79019374,2.76372497,-58.49145713,LOSS,100.0,,,,,5069.38912539
8b0352d92cd16d305997,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-07-22 02:45:00+00:00,2025-07-22 03:15:00+00:00,766.409854,760.47283568,8.87994327,,5.0,760.70104599,780.68187401,STOP_LOSS,-52.72038591,,3.40283801,3.37647782,-59.49970174,LOSS,100.0,,,,,5009.88942365
d0b12efbd60d76a21c94,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-07-27 11:30:00+00:00,2025-07-27 12:30:00+00:00,796.959016,793.78146678,17.04424723,,5.0,794.01967268,804.30737429,STOP_LOSS,-54.15893452,,6.79178325,6.76470378,-67.71542156,LOSS,100.0,,,,,4942.17400209
506aea5927266aaaebeb,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-08-18 23:30:00+00:00,2025-08-19 00:15:00+00:00,849.05464,844.57710124,11.69997439,,5.0,844.83055041,859.61486398,STOP_LOSS,-52.38708877,,4.96695877,4.94076523,-62.29481276,LOSS,100.0,,,,,4879.87918933
48609ba3c2010443019f,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-08-19 01:00:00+00:00,2025-08-19 01:45:00+00:00,848.444457,843.16360016,9.70573268,,5.0,843.41662515,861.01403663,STOP_LOSS,-51.25458479,,4.11738755,4.09176025,-59.46373259,LOSS,100.0,,,,,4820.41545674
c4c60bc8716b1e41bc4c,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-09-09 23:15:00+00:00,2025-09-10 00:45:00+00:00,879.783856,877.01871406,16.4372718,,5.0,877.28189863,886.03874942,STOP_LOSS,-45.45138963,,7.23062318,7.20789749,-59.8899103,LOSS,100.0,,,,,4760.52554644
87b6de8b69fd8fe05d4a,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-09-10 01:15:00+00:00,2025-09-10 04:45:00+00:00,879.2637,879.895952,16.24265467,,5.0,876.5224527,886.11681825,EMA20_EXIT,10.2694509,,7.14078832,7.14592305,-4.01726047,LOSS,100.0,,,,,4756.50828597
d9b249d2457b036a3334,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-09-10 08:30:00+00:00,2025-09-10 13:00:00+00:00,883.144864,890.0575929,16.1576265,,5.0,880.27293348,890.32469031,TAKE_PROFIT,111.69329171,,7.13476243,7.19060907,97.36792021,WIN,100.0,,,,,4853.87620618
393610b8486e64eed288,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-09-11 11:45:00+00:00,2025-09-11 12:30:00+00:00,899.339721,896.31252352,16.19146612,,5.0,896.58149797,906.23527858,STOP_LOSS,-49.01476543,,7.28081431,7.25630693,-63.55188667,LOSS,100.0,,,,,4790.32431951
e6cb2465c92c3a8481bf,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-09-12 10:15:00+00:00,2025-09-12 11:45:00+00:00,907.662217,904.56146212,15.83295271,,5.0,904.83291199,914.73547952,STOP_LOSS,-49.09410544,,7.18548648,7.16093943,-63.44053134,LOSS,100.0,,,,,4726.88378817
b89c225c714d57bbaf31,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-09-18 09:00:00+00:00,2025-09-18 18:15:00+00:00,996.528869,989.92519817,7.49513316,,5.0,990.22226485,1012.29537937,STOP_LOSS,-49.49539221,,3.73455829,3.70981059,-56.93976109,LOSS,100.0,,,,,4669.94402708
c3877a93d40b26b64b74,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-09-20 08:45:00+00:00,2025-09-20 14:45:00+00:00,996.828959,1007.41951989,10.71788434,,5.0,992.47180802,1007.72183644,TAKE_PROFIT,113.5084067,,5.34194874,5.39870295,102.76775501,WIN,100.0,,,,,4772.7117821
6f398a166c1e6470347d,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-09-24 00:45:00+00:00,2025-09-24 02:30:00+00:00,1017.615193,1018.134468,6.72991154,,5.0,1010.52340323,1035.34466742,EMA20_EXIT,3.49467481,,3.42423012,3.42597745,-3.35553275,LOSS,100.0,,,,,4769.35624934
fe38ed9d22e4fb86f21a,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-09-27 22:30:00+00:00,2025-09-27 23:15:00+00:00,972.041525,967.68019017,11.71560367,,5.0,967.97058134,982.21888415,STOP_LOSS,-51.09567039,,5.69402663,5.66847879,-62.45817581,LOSS,100.0,,,,,4706.89807353
fc762afad7a26a9e43b3,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-10-02 00:30:00+00:00,2025-10-02 01:45:00+00:00,1025.417533,1036.37661455,10.44112995,,5.0,1020.90949786,1036.68762084,TAKE_PROFIT,114.42519464,,5.35325886,5.41047145,103.66146432,WIN,100.0,,,,,4810.55953785
0a0a215dd3173ea914e8,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-10-03 04:30:00+00:00,2025-10-03 07:00:00+00:00,1099.049616,1089.0221407,4.95899688,,5.0,1089.34894538,1123.30129255,STOP_LOSS,-49.72621874,,2.72509181,2.7002287,-55.15153925,LOSS,100.0,,,,,4755.4079986
2d6a20e4760ad424b3cd,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-10-08 00:45:00+00:00,2025-10-08 02:00:00+00:00,1315.864641,1296.51929525,2.50861967,,5.0,1296.90836776,1363.25532409,STOP_LOSS,-48.53011487,,1.65050196,1.6262369,-51.80685374,LOSS,100.0,,,,,4703.60114486
6d8a0b530b5cae4ba41a,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-10-08 09:15:00+00:00,2025-10-08 13:45:00+00:00,1310.232952,1294.24537172,3.01528547,,5.0,1294.63376185,1349.23092737,STOP_LOSS,-48.20711851,,1.97536319,1.95125963,-52.13374134,LOSS,100.0,,,,,4651.46740353
487924ba8ef5ce5311e9,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-10-26 14:15:00+00:00,2025-10-26 16:30:00+00:00,1132.73972,1126.37878734,7.72294708,,5.0,1126.71680238,1147.79701404,STOP_LOSS,-49.12514632,,4.37404446,4.34948188,-57.84867266,LOSS,100.0,,,,,4593.61873087
489e07717254814d75b8,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-10-27 08:45:00+00:00,2025-10-27 10:15:00+00:00,1152.74572,1152.95401,5.37584565,,5.0,1144.20079697,1174.10802758,EMA20_EXIT,1.11973489,,3.09849153,3.0990514,-5.07780804,LOSS,100.0,,,,,4588.54092283
6f5bc750e307e26b167d,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-11-08 19:15:00+00:00,2025-11-08 22:15:00+00:00,995.388527,995.40129,5.96344281,,5.0,987.69407755,1014.62465064,EMA20_EXIT,0.07611142,,2.96797128,2.96800933,-5.85986919,LOSS,100.0,,,,,4582.68105364
6ebcb4a25803c6faa31e,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-11-09 23:00:00+00:00,2025-11-10 00:00:00+00:00,999.129649,992.66069475,7.42607606,,5.0,992.95858232,1014.55731569,STOP_LOSS,-48.03894632,,3.70980638,3.68578691,-55.43453962,LOSS,100.0,,,,,4527.24651402
dbf913539a7fcd84f90b,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-11-23 16:15:00+00:00,2025-11-23 23:00:00+00:00,847.2541,849.505072,10.10414569,,5.0,842.77351683,858.45555792,EMA20_EXIT,22.74414903,,4.28038943,4.29176151,14.17199809,WIN,100.0,,,,,4541.41851211
e5eb055a256a42d0d0cc,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-11-26 14:45:00+00:00,2025-11-26 16:45:00+00:00,859.827871,871.83127264,9.25684384,,5.0,854.9218592,872.09290051,TAKE_PROFIT,111.11361453,,3.97964617,4.03520297,103.09876539,WIN,100.0,,,,,4644.5172775
41ba69e745501575ed0e,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-11-28 14:30:00+00:00,2025-11-28 16:15:00+00:00,895.178473,889.18016746,8.10353384,,5.0,889.44700156,909.5071516,STOP_LOSS,-48.60747193,,3.62705452,3.60275079,-55.83727724,LOSS,100.0,,,,,4588.68000026
76ea27b2d65f39833729,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-12-08 14:15:00+00:00,2025-12-08 14:45:00+00:00,909.262697,905.34025779,12.56912394,,5.0,905.61194137,918.38958608,STOP_LOSS,-49.30162461,,5.71431777,5.68966695,-60.70560933,LOSS,100.0,,,,,4527.97439093
ad96d273f38749afc66b,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-12-12 15:00:00+00:00,2025-12-12 15:15:00+00:00,889.2667,885.71128854,13.76443685,,5.0,885.97708166,897.49074585,STOP_LOSS,-48.93823658,,6.12012767,6.09565855,-61.1540228,LOSS,100.0,,,,,4466.82036814
1ba061135234696177b1,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-12-19 17:00:00+00:00,2025-12-19 17:30:00+00:00,849.474766,844.12255079,8.76035659,,5.0,844.37586355,862.22202213,STOP_LOSS,-46.88731378,,3.72085093,3.69740728,-54.30557199,LOSS,100.0,,,,,4412.51479615
71e9d673d8007edc5890,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-12-21 00:30:00+00:00,2025-12-21 01:30:00+00:00,853.946107,852.28597924,15.50161571,,5.0,852.54174176,857.4570201,STOP_LOSS,-25.7346626,,6.61877219,6.60590486,-38.95933966,LOSS,100.0,,,,,4373.55545649
69ba5677c481a55f57fb,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-12-22 09:45:00+00:00,2025-12-22 13:30:00+00:00,862.468663,862.751097,10.74476013,,5.0,858.39825528,872.6446823,EMA20_EXIT,3.03468558,,4.63350945,4.63502679,-6.23385066,LOSS,100.0,,,,,4367.32160583
17c79fc93b4dee3b1191,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-12-22 16:30:00+00:00,2025-12-22 19:15:00+00:00,867.120058,862.49968596,10.01324557,,5.0,862.75851351,878.02391922,STOP_LOSS,-46.2649199,,4.34134304,4.31821058,-54.92447352,LOSS,100.0,,,,,4312.39713231
ac2da31e120348358d67,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-12-27 22:30:00+00:00,2025-12-28 01:00:00+00:00,842.062543,842.107292,15.36369419,,5.0,840.29409565,846.48366138,EMA20_EXIT,0.68750995,,6.4685957,6.46893945,-12.2500252,LOSS,100.0,,,,,4300.1471071
0b582d5256d8a7992856,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-12-29 01:00:00+00:00,2025-12-29 02:00:00+00:00,861.038234,868.37506553,14.15002016,,5.0,857.99926511,868.63565623,TAKE_PROFIT,103.8163141,,6.09185418,6.14376234,91.58069758,WIN,100.0,,,,,4391.72780468
afc9241af3f2cd11456f,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2025-12-31 14:30:00+00:00,2025-12-31 14:45:00+00:00,869.490769,865.89833664,13.1781423,,5.0,866.1581841,877.82223126,STOP_LOSS,-47.34158478,,5.72913654,5.70546575,-58.77618707,LOSS,100.0,,,,,4332.95161761
4172037c4720491b6278,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-01-02 11:00:00+00:00,2026-01-02 11:30:00+00:00,869.580796,866.68447401,14.94841527,,5.0,866.94455738,876.17139256,STOP_LOSS,-43.29542382,,6.49942742,6.47777971,-56.27263096,LOSS,100.0,,,,,4276.67898665
47656f5a6e60482a7585,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-01-04 06:30:00+00:00,2026-01-04 08:00:00+00:00,885.545584,882.51528234,14.48828518,,5.0,882.78011637,892.45925307,STOP_LOSS,-43.9038747,,6.41501848,6.39306654,-56.71195973,LOSS,100.0,,,,,4219.96702693
0fc827224ba81679f96f,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-01-04 15:00:00+00:00,2026-01-04 15:45:00+00:00,887.886286,885.20873033,14.25847125,,5.0,885.47437264,893.91606939,STOP_LOSS,-38.17785057,,6.32995054,6.31086162,-50.81866272,LOSS,100.0,,,,,4169.1483642
106ceccc377fb466b96b,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-01-05 14:45:00+00:00,2026-01-05 20:15:00+00:00,904.781353,914.93518836,9.99469968,,5.0,900.60999368,915.20975129,TAKE_PROFIT,101.48453507,,4.52150895,4.57225122,92.3907749,WIN,100.0,,,,,4261.5391391
349841aebc8672acc7d3,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-01-13 07:45:00+00:00,2026-01-13 12:00:00+00:00,910.323015,906.91071093,13.57113581,,5.0,907.18286579,918.17338804,STOP_LOSS,-46.30884196,,6.17705863,6.15390421,-58.6398048,LOSS,100.0,,,,,4202.8993343
231857ee307b65adf9aa,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-01-18 14:15:00+00:00,2026-01-18 14:45:00+00:00,947.68422,945.06360075,13.30474618,,5.0,945.34720491,953.52675773,STOP_LOSS,-34.86667398,,6.304349,6.28691567,-47.45793864,LOSS,100.0,,,,,4155.44139566
cf48286aa4580692643d,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-01-27 15:15:00+00:00,2026-01-27 16:00:00+00:00,882.684726,890.32975263,13.12984506,,5.0,879.51984372,890.59693171,TAKE_PROFIT,100.37801514,,5.79475684,5.84494585,88.73831244,WIN,100.0,,,,,4244.1797081
fc9d8329b47b62ebcf84,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-02-14 23:15:00+00:00,2026-02-15 01:15:00+00:00,632.569714,629.50147031,14.74013055,,5.0,629.69037742,639.76805544,STOP_LOSS,-45.2263126,,4.66208008,4.63946693,-54.52785961,LOSS,100.0,,,,,4189.65184849
0522060e62e2b3a720c5,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-03-02 14:15:00+00:00,2026-03-02 14:45:00+00:00,621.906516,631.09835924,11.16498596,,5.0,618.15402418,631.28774556,TAKE_PROFIT,102.62680068,,3.47178876,3.52310216,95.63190976,WIN,100.0,,,,,4285.28375825
ccbec659b9f7eb797c34,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-03-09 19:30:00+00:00,2026-03-09 22:30:00+00:00,637.911316,637.878579,9.15078759,,5.0,633.22834886,649.61873386,EMA20_EXIT,-0.29956933,,2.91869548,2.91854569,-6.1368105,LOSS,100.0,,,,,4279.14694775
6c7b56a110ab28fbaa59,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-03-10 15:30:00+00:00,2026-03-10 18:00:00+00:00,647.504193,643.02285917,9.97849501,,5.0,643.21582392,658.2251157,STOP_LOSS,-44.71696723,,3.23055868,3.2082002,-51.15572611,LOSS,100.0,,,,,4227.99122164
e8080e22055ea7761434,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-03-12 15:30:00+00:00,2026-03-12 16:00:00+00:00,652.305633,648.10178956,10.54531636,,5.0,648.29627844,662.3290194,STOP_LOSS,-44.33085904,,3.43938463,3.4172192,-51.18746287,LOSS,100.0,,,,,4176.80375877
0d6423dc35f711cb3371,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-03-17 00:15:00+00:00,2026-03-17 03:30:00+00:00,681.154285,676.08378592,8.58080478,,5.0,676.28667192,693.3233177,STOP_LOSS,-43.50896276,,2.92242597,2.90067149,-49.33206022,LOSS,100.0,,,,,4127.47169855
38bff6b36ee2975060e7,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-03-25 07:45:00+00:00,2026-03-25 09:30:00+00:00,643.763071,649.31101472,17.96804238,,5.0,641.46595281,649.50586648,TAKE_PROFIT,99.68568788,,5.78358107,5.83342392,88.0686829,WIN,100.0,,,,,4215.54038145
508c95b0e7868b5decd0,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-03-25 16:45:00+00:00,2026-03-25 18:45:00+00:00,647.754268,644.25737326,12.76060063,,5.0,644.45070847,656.01316684,STOP_LOSS,-44.62247725,,4.13286676,4.11055552,-52.86589954,LOSS,100.0,,,,,4162.67448191
f628837a1e6d29732ceb,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-04-07 10:15:00+00:00,2026-04-07 10:30:00+00:00,601.800486,599.32505055,18.13340099,,5.0,599.50490202,607.53944596,STOP_LOSS,-44.88806365,,5.45634476,5.43390073,-55.77830915,LOSS,100.0,,,,,4106.89617276
e5d5b008bb864db1548c,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-04-15 02:15:00+00:00,2026-04-15 03:15:00+00:00,617.625232,615.07248324,17.34205453,,5.0,615.25706036,623.5456611,STOP_LOSS,-44.26990816,,5.35544523,5.33331027,-54.95866366,LOSS,100.0,,,,,4051.9375091
d92e72a05874f63157fb,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-04-15 15:30:00+00:00,2026-04-15 19:30:00+00:00,618.805586,625.19762014,15.39571897,,5.0,616.17372612,625.38523571,TAKE_PROFIT,98.40996126,,4.76347845,4.81268343,88.83379938,WIN,100.0,,,,,4140.77130848
4a65afcb293310517f30,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-04-15 20:30:00+00:00,2026-04-15 23:00:00+00:00,622.856801,622.783109,16.27495678,,5.0,620.31254152,629.2174497,EMA20_EXIT,-1.19933412,,5.06848376,5.06788409,-11.33570196,LOSS,100.0,,,,,4129.43560651
ec6c1b0319e50e59e739,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-04-18 02:45:00+00:00,2026-04-18 03:15:00+00:00,644.353248,641.63057551,16.32106994,,5.0,641.82312245,650.67856188,STOP_LOSS,-44.43692808,,5.25826721,5.23604875,-54.93124404,LOSS,100.0,,,,,4074.50436247
188457a8bdb10dca6795,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-04-24 16:00:00+00:00,2026-04-24 17:30:00+00:00,638.881607,636.47998502,18.43149483,,5.0,636.67098632,644.4081587,STOP_LOSS,-44.26548303,,5.88777152,5.86563878,-56.01889333,LOSS,100.0,,,,,4018.48546914
581c3ffdaea6a86b549f,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-05-03 17:30:00+00:00,2026-05-03 21:30:00+00:00,619.925922,618.56599406,19.44660802,,5.0,618.75161955,622.86167812,STOP_LOSS,-26.4459855,,6.0277282,6.01450521,-38.48821892,LOSS,100.0,,,,,3979.99725022
b53bfad226cca35aa1f8,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-05-04 06:15:00+00:00,2026-05-04 10:00:00+00:00,629.178697,625.21653905,10.54433316,,5.0,625.4041603,638.61503875,STOP_LOSS,-41.77831344,,3.3171349,3.29624574,-48.39169408,LOSS,100.0,,,,,3931.60555614
2b667189182fee090867,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-05-05 04:30:00+00:00,2026-05-05 09:00:00+00:00,626.38786,626.751918,18.82989346,,5.0,624.50070193,631.10575518,EMA20_EXIT,6.85517335,,5.89740833,5.90083592,-4.9430709,LOSS,100.0,,,,,3926.66248524
344c4bcd36d0579934d9,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-05-07 09:15:00+00:00,2026-05-07 10:15:00+00:00,649.434772,646.60337283,14.88861043,,5.0,646.79741205,656.02817187,STOP_LOSS,-42.15559927,,4.83459066,4.81351286,-51.80370279,LOSS,100.0,,,,,3874.85878245
a680521680402f80d9fb,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-05-12 12:30:00+00:00,2026-05-12 13:15:00+00:00,663.028849,660.34991995,15.61961482,,5.0,660.54808438,669.23076054,STOP_LOSS,-41.84383982,,5.17812762,5.1572057,-52.17917313,LOSS,100.0,,,,,3822.67960932
3b7f5713330f786e75cf,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-05-15 09:15:00+00:00,2026-05-15 12:00:00+00:00,683.865098,684.034728,9.88226416,,5.0,679.99687555,693.53565413,EMA20_EXIT,1.67632847,,3.37906777,3.37990594,-5.08264524,LOSS,100.0,,,,,3817.59696408
af6af4d9405a9067f9d1,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-05-25 15:15:00+00:00,2026-05-25 17:00:00+00:00,668.610523,666.03910479,16.0974998,,5.0,666.23897648,674.5393893,STOP_LOSS,-41.39340417,,5.38147888,5.36078218,-52.13566523,LOSS,100.0,,,,,3765.46129885
d0aa5dc6bebffa5fc731,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-05-26 13:15:00+00:00,2026-05-26 14:15:00+00:00,661.568411,667.07222169,16.50362165,,5.0,659.28681404,667.27240341,TAKE_PROFIT,90.83280924,,5.45913738,5.50455378,79.86911809,WIN,100.0,,,,,3845.33041694
c24694f14bcb81bbb252,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-05-26 15:00:00+00:00,2026-05-26 15:30:00+00:00,663.569011,660.00940225,11.43917065,,5.0,660.20746449,671.97287727,STOP_LOSS,-40.71897193,,3.79533958,3.77498009,-48.2892916,LOSS,100.0,,,,,3797.04112534
3e507436ad0c7bdefedc,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-06-08 13:15:00+00:00,2026-06-08 20:15:00+00:00,600.190003,605.628257,9.67245055,,5.0,596.26437825,610.00406487,EMA20_EXIT,52.60124289,,2.90265406,2.92895468,46.76963415,WIN,100.0,,,,,3843.81075949
766b2dd7350a3f2d5476,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-06-14 07:00:00+00:00,2026-06-14 12:45:00+00:00,610.573117,611.076622,18.88624304,,5.0,608.99893034,614.50858364,EMA20_EXIT,9.5093178,,5.76571614,5.7704708,-2.02686914,LOSS,100.0,,,,,3841.78389035
0206b7ff9e3f76d64769,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-06-15 15:15:00+00:00,2026-06-15 17:15:00+00:00,624.447278,625.31235,10.50490048,,5.0,620.79014303,633.59011543,EMA20_EXIT,9.08749527,,3.27987826,3.284422,2.52319501,WIN,100.0,,,,,3844.30708536
4ca45ae68c78376168f8,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-06-20 15:30:00+00:00,2026-06-20 17:30:00+00:00,586.866007,584.18449479,15.33916102,,5.0,584.35980273,593.13151768,STOP_LOSS,-41.13214758,,4.50101609,4.48045002,-50.11361368,LOSS,100.0,,,,,3794.19347167
7978e8b8196c77488de7,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-06-21 04:45:00+00:00,2026-06-21 08:30:00+00:00,589.416772,587.66407441,19.31159912,,5.0,587.84042654,593.35763565,STOP_LOSS,-33.8473932,,5.69129021,5.67436651,-45.21304992,LOSS,100.0,,,,,3748.98042176
864c1dbccb62b58b8fca,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-07-01 22:30:00+00:00,2026-07-01 23:30:00+00:00,554.046164,551.14613086,13.70922996,,5.0,551.31152432,560.8827632,STOP_LOSS,-39.75722117,,3.79777314,3.77789452,-47.33288883,LOSS,100.0,,,,,3701.64753293
1bf53f8d8c59fa505025,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-07-03 15:15:00+00:00,2026-07-03 20:15:00+00:00,565.639641,571.69093284,14.87118915,,5.0,563.15050076,571.86249159,TAKE_PROFIT,89.98990559,,4.20586705,4.250862,81.53317655,WIN,100.0,,,,,3783.18070947
4cd247749635cbfb1820,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-07-04 10:15:00+00:00,2026-07-04 15:00:00+00:00,572.431678,577.50592761,18.02354564,,5.0,570.33265665,577.67923138,TAKE_PROFIT,91.45596945,,5.15862424,5.20435222,81.09299299,WIN,100.0,,,,,3864.27370246
3c4cfe29464c98a42a87,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-07-05 11:00:00+00:00,2026-07-05 12:15:00+00:00,575.312542,580.9742664,16.55341001,,5.0,572.97811441,581.14861098,TAKE_PROFIT,93.7208453,,4.7616922,4.80855262,84.15060049,WIN,100.0,,,,,3948.42430295
8b5953810d1251c771c2,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BNBUSDT,2026-07-06 01:15:00+00:00,2026-07-06 02:00:00+00:00,590.347051,586.92002515,12.14564566,,5.0,587.096154,598.47429351,STOP_LOSS,-41.6234416,,3.58507305,3.56426133,-48.77277597,LOSS,100.0,,,,,3899.65152698
54ed3d5e75983a8d3fe6,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BTCUSDT,2025-07-14 00:45:00+00:00,2025-07-14 03:30:00+00:00,119097.11842,120162.50917712,0.11348673,,7.0,118656.5382889,120198.56874774,TAKE_PROFIT,120.9077132,,6.75797126,6.81842512,107.33131682,WIN,100.0,,,,,5107.33131682
809bcd419b6c08e19579,v0.1.0,reports\backtest_v0.1.0\trade_journal.csv,BTCUSDT,2025-07-14 12:45:00+00:00,2025-07-14 13:30:00+00:00,121954.5754,121459.64521811,0.11139671,,7.0,121496.09404632,123100.77878421,STOP_LOSS,-55.13359394,,6.79266923,6.76510244,-68.69136561,LOSS,100.0,,,,,5038.6399512
